lottery_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33
16104,1,6,1,13,1,7,10,2,1,2,1,9,1,2,11,1,2,1,1,14,5,4,4,1,6,7,1,7,4,1,1,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
16105,2,7,4,14,1,8,11,1,1,1,1,10,2,3,12,17,3,1,1,15,6,5,5,2,7,8,1,1,5,1,1,4,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
16106,3,8,5,1,1,9,12,1,2,1,2,11,1,4,13,18,4,2,1,16,7,1,6,3,1,9,1,1,6,1,1,5,5,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
16107,4,9,6,1,1,1,13,2,3,2,1,1,1,5,14,19,5,1,2,17,8,1,7,4,1,1,1,2,7,1,2,1,6,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16108,5,1,1,2,2,1,1,1,4,3,1,13,2,6,1,20,6,1,1,18,9,2,8,5,2,1,1,3,8,2,3,1,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16109,6,1,1,3,3,2,1,1,1,4,1,14,3,7,1,1,7,2,1,19,10,3,9,6,3,1,1,4,9,3,4,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
16110,7,1,2,1,1,3,1,2,1,5,1,15,4,8,1,1,8,3,2,1,11,4,10,7,4,2,1,1,10,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16111,8,1,1,1,1,4,1,3,2,6,2,16,5,1,1,2,9,4,3,21,12,5,11,8,5,3,2,1,11,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16112,9,1,4,1,2,1,1,4,3,7,3,1,6,1,1,3,10,1,4,22,13,6,12,9,1,4,3,2,12,6,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16113,1,1,5,2,3,1,2,5,4,8,1,1,7,1,1,1,1,1,5,1,14,7,13,10,1,1,4,3,13,7,3,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
16114,1,3,6,3,1,2,3,6,5,9,1,2,8,2,2,1,1,2,6,1,15,1,14,11,2,1,1,4,1,8,4,3,4,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
16115,2,4,7,1,1,1,4,1,6,1,2,3,9,3,3,1,2,3,7,1,16,1,15,12,3,1,1,5,1,9,5,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
16116,3,5,8,5,2,1,1,1,7,11,3,4,10,4,4,2,3,1,8,1,17,1,1,13,4,1,1,6,2,10,1,5,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16117,4,6,1,6,3,2,1,2,8,1,4,5,11,1,5,3,1,1,9,1,18,2,1,14,5,2,1,1,3,11,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
16118,5,7,1,7,4,3,2,3,1,1,5,6,12,1,6,4,1,2,10,2,19,1,1,15,6,3,2,1,4,12,1,7,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
16119,6,8,2,8,1,4,3,4,1,2,6,7,1,1,7,5,2,3,1,3,1,1,1,16,7,4,3,2,5,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
16120,7,1,1,9,1,1,4,5,1,3,7,8,14,2,8,6,3,4,1,4,1,2,2,17,1,5,4,1,6,1,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
16121,8,1,1,10,1,1,5,6,2,1,8,9,15,3,9,7,4,5,2,5,1,3,1,18,1,6,5,1,7,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
16122,9,1,1,11,2,2,6,7,3,1,9,10,16,4,1,8,5,6,3,6,2,1,1,1,1,7,6,1,1,3,3,3,4,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16123,10,1,2,12,3,3,1,1,1,2,10,1,17,1,1,9,6,7,4,1,3,1,1,1,2,8,1,1,1,4,4,4,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
16124,11,3,1,13,4,4,1,9,1,3,1,1,18,1,1,10,7,8,5,1,1,2,2,1,3,9,1,2,2,5,5,1,6,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
16125,1,4,4,14,1,1,2,1,1,4,12,2,19,2,1,11,8,9,6,1,1,3,3,1,4,10,1,3,3,1,6,1,7,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16126,1,1,5,15,6,1,3,1,2,5,13,1,20,3,2,12,1,1,1,1,2,4,4,2,5,11,1,4,4,1,7,2,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
16127,2,1,6,16,7,1,1,2,3,6,14,1,21,4,3,13,1,1,1,2,3,5,5,3,6,1,2,5,1,2,1,3,9,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
16128,3,1,7,1,8,2,1,3,1,7,1,1,22,5,4,14,1,2,2,3,4,6,6,4,7,1,1,6,1,3,1,4,10,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
16129,4,3,8,1,1,1,2,1,1,8,1,2,23,6,5,15,1,3,3,4,1,7,7,5,8,1,1,7,2,4,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
16130,5,4,1,2,1,1,3,1,2,9,2,3,24,7,6,1,1,4,4,5,1,8,1,6,9,2,1,1,3,5,1,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
16131,6,5,1,1,2,2,4,2,3,1,3,4,25,8,7,17,1,1,1,6,1,9,1,7,1,3,1,1,4,6,2,7,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
16132,7,6,2,1,1,3,5,1,4,1,4,5,1,9,8,18,2,1,1,7,2,10,2,8,1,4,1,1,5,7,3,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
16133,8,7,1,2,1,4,6,1,5,2,5,6,1,10,1,1,3,2,1,8,1,1,3,9,2,5,1,1,6,8,4,9,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16134,9,8,4,3,2,5,1,2,6,3,1,1,1,1,1,1,4,1,2,9,1,1,4,10,3,6,1,2,7,9,5,10,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16135,10,1,5,1,3,1,8,1,7,1,1,1,1,1,2,2,5,1,3,1,2,2,5,11,4,7,2,3,8,10,6,11,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
16136,11,1,6,5,4,7,1,1,8,1,2,2,2,2,3,3,6,1,4,1,3,3,6,12,5,8,1,4,1,11,7,12,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16137,1,1,7,6,1,1,1,2,1,1,3,3,3,3,1,4,7,2,5,1,4,4,7,13,6,9,1,5,1,12,8,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
16138,1,1,8,7,6,1,1,3,1,1,4,4,4,4,1,1,8,3,6,1,5,5,8,1,1,10,2,6,2,1,9,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
16139,1,3,9,8,7,1,1,4,2,2,5,5,5,5,2,1,9,4,1,1,6,6,9,1,1,1,3,1,3,1,10,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16140,1,1,10,9,1,1,2,5,3,3,6,6,6,6,3,2,1,5,1,2,7,7,10,2,2,1,4,1,4,1,11,1,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16141,1,1,11,1,1,2,3,6,4,4,7,7,1,7,1,3,1,6,2,3,1,8,11,1,3,1,5,2,5,2,12,1,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
16142,1,1,12,1,2,3,4,7,5,1,8,8,1,8,1,4,1,7,3,4,1,9,1,1,4,2,6,3,6,1,13,2,7,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
16143,1,3,13,2,3,1,5,1,1,1,9,9,2,9,2,5,1,8,4,5,1,10,1,1,1,3,7,4,7,1,14,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
16144,2,4,14,1,4,1,6,9,1,1,10,1,3,10,3,6,2,9,5,6,2,11,1,1,1,4,1,5,8,2,15,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16145,1,5,1,1,1,2,1,10,2,1,1,1,4,11,4,7,3,10,1,1,3,12,2,2,2,5,1,6,9,3,16,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16146,1,6,1,2,6,3,1,11,3,2,12,1,5,12,1,1,1,11,1,1,4,13,1,3,3,6,2,7,10,4,17,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
16147,2,7,1,1,7,4,1,12,4,3,13,2,6,1,1,1,1,1,2,2,5,14,1,4,4,7,3,1,11,5,1,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
16148,1,1,2,1,8,5,2,13,5,4,1,3,7,1,2,2,2,1,3,1,6,15,2,5,5,1,4,1,12,1,1,1,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
16149,1,1,1,2,9,1,3,14,6,5,1,4,8,2,3,3,3,2,4,1,7,16,1,6,6,1,5,2,13,1,2,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16150,2,1,1,1,1,7,4,15,1,6,2,5,1,3,4,4,4,3,5,1,1,17,1,7,7,1,6,3,14,2,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16151,3,1,2,1,1,1,5,16,1,7,1,6,1,4,5,1,5,4,6,1,1,1,2,8,8,2,7,4,15,3,4,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16152,4,1,1,2,2,1,6,1,1,8,1,7,2,5,6,1,6,5,7,1,2,1,3,9,9,3,8,5,16,4,5,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
16153,5,1,4,3,3,2,1,1,1,9,2,8,3,6,7,1,7,6,8,1,3,1,4,1,1,4,9,6,1,5,6,4,2,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
17001,6,1,5,1,4,3,1,2,1,1,1,9,4,1,8,1,8,7,9,1,4,2,5,1,1,1,10,7,1,6,7,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0
17002,7,3,6,5,1,4,2,3,1,11,1,10,5,1,1,2,9,8,1,1,5,3,1,1,1,1,11,8,2,7,8,1,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17003,1,4,7,1,6,5,3,1,2,12,2,11,6,2,1,3,10,9,1,2,6,4,1,1,1,2,1,9,3,8,9,1,5,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
17004,1,5,8,1,1,1,4,1,3,13,3,1,1,3,1,4,1,10,2,3,7,5,2,2,2,1,1,10,4,1,10,1,6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
17005,2,6,9,2,1,1,5,2,4,14,1,1,1,4,2,5,1,11,3,4,8,1,1,3,3,1,1,11,5,1,11,2,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
17006,3,1,10,1,2,1,6,1,5,15,1,1,2,5,3,6,2,12,4,5,9,1,1,4,4,1,2,12,1,1,12,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
17007,4,1,11,1,1,2,1,1,6,16,2,2,3,6,4,7,3,13,5,6,10,2,2,1,5,1,3,13,1,2,13,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
17008,5,1,12,1,1,3,1,2,7,17,3,3,1,7,1,8,4,14,6,7,11,3,3,1,6,1,1,1,1,3,14,5,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17009,6,1,13,2,2,1,1,1,1,18,4,4,1,8,1,9,5,15,7,8,12,4,4,2,7,2,1,1,1,4,15,6,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
17010,7,1,14,3,1,1,2,1,1,19,5,5,2,9,1,10,6,16,1,9,13,5,5,3,1,3,2,1,1,1,16,7,3,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
17011,8,1,15,1,1,2,3,1,2,1,1,1,3,10,2,11,7,17,1,10,14,6,1,4,1,1,3,1,1,1,17,8,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17012,9,3,16,5,2,3,4,2,3,1,1,1,4,1,1,1,8,1,2,11,15,7,1,1,2,1,4,2,1,2,18,9,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
17013,10,4,17,6,3,4,5,1,4,1,1,2,5,1,1,1,9,19,3,12,16,8,2,1,3,2,5,1,1,3,1,10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
17014,11,5,18,7,4,1,6,1,5,2,1,3,6,2,2,2,10,1,4,1,17,9,1,2,4,3,6,1,1,4,1,11,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17015,1,6,19,8,1,1,1,1,1,3,2,4,7,1,3,3,1,1,5,1,18,10,1,3,5,4,7,2,2,5,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
17016,1,7,20,9,1,2,8,1,1,4,3,5,8,1,4,1,1,2,6,2,19,1,2,4,6,5,1,3,1,6,2,1,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
17017,2,8,1,10,1,3,1,1,2,1,4,6,9,2,5,1,2,3,7,3,20,1,1,5,7,6,1,4,1,7,3,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
17018,1,1,1,11,2,4,1,1,3,1,5,7,10,3,6,2,1,4,8,4,1,1,1,6,1,7,2,5,2,8,1,3,5,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17019,1,1,1,1,3,1,2,1,4,2,6,1,11,4,7,3,1,5,9,5,22,2,1,7,1,8,3,6,3,9,1,4,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17020,2,1,2,1,4,1,3,1,5,1,7,1,12,5,8,4,2,6,10,6,23,3,1,8,1,9,4,7,4,10,1,5,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
17021,3,1,1,1,1,2,4,1,6,1,8,1,1,6,9,5,3,7,11,7,24,1,2,9,2,10,5,8,5,11,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17022,4,1,4,2,1,1,5,2,7,1,9,2,14,7,1,1,4,1,12,8,25,1,3,10,3,11,6,9,6,12,2,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17023,1,1,1,1,2,1,6,3,8,2,1,3,15,8,1,1,5,1,13,9,26,1,4,11,4,12,7,10,7,13,3,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
17024,1,1,1,1,3,2,1,4,1,3,1,4,16,9,2,2,6,1,14,10,1,1,5,12,1,1,8,11,1,14,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17025,2,1,2,2,4,3,8,5,1,4,2,5,17,10,1,1,1,2,15,11,1,1,6,13,1,1,9,12,1,15,1,1,4,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17026,3,1,1,3,1,4,9,6,2,1,3,1,18,11,1,1,1,3,1,12,2,1,7,14,2,2,1,13,2,1,2,1,5,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17027,4,1,1,1,6,5,10,7,3,1,1,1,19,1,2,2,2,4,1,13,3,2,8,15,3,3,1,14,3,1,3,2,6,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17028,5,1,2,1,7,1,1,1,4,2,1,1,1,1,3,3,3,5,2,14,4,1,9,16,4,4,1,15,4,1,4,3,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
17029,6,1,1,2,8,7,1,1,5,3,2,1,1,2,1,4,4,6,3,15,1,1,1,17,1,5,2,16,5,1,5,4,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
17030,1,1,4,3,9,8,1,2,1,4,3,2,2,3,1,5,5,7,4,1,1,2,1,18,1,6,3,17,6,1,6,5,9,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
17031,1,1,5,1,10,1,1,3,1,1,4,3,3,4,2,1,6,8,5,1,2,3,1,19,2,1,1,18,1,1,7,6,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
17032,2,3,6,5,1,1,2,1,2,1,5,4,4,5,1,1,7,9,6,2,3,4,2,1,3,1,1,19,1,2,1,7,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
17033,3,4,7,6,1,2,1,1,3,2,6,5,5,6,1,2,8,10,7,1,4,5,1,1,4,2,1,20,2,1,1,8,12,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17034,4,5,8,1,1,3,1,1,4,3,7,6,6,7,1,3,9,11,1,1,5,6,1,2,5,3,2,21,3,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
17035,1,6,9,1,2,1,1,1,5,4,8,7,7,1,2,4,10,12,1,2,6,7,2,1,6,4,3,1,4,2,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
17036,1,1,10,2,1,1,2,2,6,1,9,8,8,1,3,5,11,13,2,3,7,8,3,1,7,5,1,1,5,3,4,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
17037,1,1,11,3,1,2,3,3,7,1,1,9,9,2,1,6,12,14,3,1,8,1,4,1,1,6,1,2,6,1,5,2,3,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
17038,1,1,12,1,2,3,4,1,8,2,1,10,1,3,1,7,13,15,4,1,9,1,5,1,1,7,1,3,7,1,6,3,4,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17039,1,1,13,1,3,4,5,1,1,3,2,1,1,1,2,8,1,16,5,2,10,2,6,1,2,8,1,4,8,2,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
17040,2,1,14,1,4,5,6,2,10,4,3,1,2,1,1,9,1,17,1,3,11,3,1,1,3,9,2,1,1,3,8,5,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
17041,3,1,15,1,1,1,1,3,11,1,4,2,1,2,1,10,2,1,1,4,12,1,1,2,4,10,1,1,1,4,9,6,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17042,1,1,16,1,6,7,1,4,12,1,5,3,1,3,1,11,3,19,2,5,13,1,1,3,5,11,1,2,2,5,10,7,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
17043,1,1,17,1,7,8,1,1,13,1,6,4,1,4,2,1,4,20,3,6,14,2,1,4,6,12,1,3,3,6,1,8,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
17044,2,1,18,2,8,9,2,1,14,2,7,5,1,5,3,1,5,21,1,7,1,3,1,5,7,13,1,4,4,7,1,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
17045,3,3,19,3,1,10,1,1,15,3,8,6,2,6,4,1,6,22,1,1,1,4,2,6,1,14,2,5,5,8,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17046,4,4,20,1,1,11,1,2,16,4,9,7,1,1,5,1,7,23,2,1,1,5,1,7,1,1,3,6,6,9,2,1,6,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17047,5,1,21,1,1,12,2,1,17,1,10,8,1,1,6,2,8,24,3,2,2,6,1,8,2,1,4,7,7,10,3,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17048,6,1,22,2,1,13,3,1,1,1,1,9,2,1,1,3,9,25,1,3,3,7,2,9,3,2,5,8,8,11,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17049,1,1,23,3,1,14,4,1,1,2,12,10,3,1,1,4,10,26,1,1,4,8,3,10,4,3,6,9,1,12,5,2,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
17050,1,3,24,1,2,15,5,1,2,1,13,1,4,1,1,5,11,27,2,1,5,9,4,1,5,4,1,10,1,13,6,3,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17051,2,1,25,5,1,16,6,2,1,1,14,1,5,2,1,6,12,28,3,1,6,10,5,1,1,5,1,11,1,14,7,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
17052,3,1,26,6,1,17,1,1,1,2,15,2,6,3,1,7,13,1,4,2,7,11,6,1,1,6,2,12,1,15,1,5,5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
